task,task_label,n_qubits,config_id,config_name,config_label,seed,L,residual_reduction,mean_snr,median_snr,std_snr,min_snr,max_snr,n_params,n_finite_params,n_deterministic_params,deterministic_labels,mean_abs_grad
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),45,3,sum,12.55610231887191,10.19136038653395,11.321208028090396,0.4184850567301698,37.727700211426246,12,12,0,,0.466200048139227
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),46,3,sum,14.740394170834188,14.933640524875237,9.775580524192508,0.7242902966222226,28.821923912463106,12,12,0,,0.6132045516494138
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),47,3,sum,9.506915275342658,5.194249971188503,11.570518154678563,0.8433496798125188,42.60810777579768,12,12,0,,0.34457784169423533
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),48,3,sum,9.20259342350398,4.058321195030739,13.07340993927741,0.35348954548566547,49.894097400757,12,12,0,,0.27872905837659095
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),49,3,sum,13.16305189570725,15.018799917303175,8.644551721438162,0.7301122632960453,27.61865661243613,12,12,0,,0.5409464745545848
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),50,3,sum,6.560951745465407,6.053246577385677,5.136002847888428,0.11582874802052048,18.890044660680534,12,12,0,,0.21292675465395838
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),51,3,sum,10.329384763704754,8.926810426191812,13.219856866661962,0.509129681450202,51.949878365400615,12,12,0,,0.35738975440403603
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),52,3,sum,10.084149504344543,10.196515606770728,4.777442636968053,1.592612698834653,18.53928237970469,12,12,0,,0.4090785762948737
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),53,3,sum,9.793335550206473,9.135196981778943,5.586156296799268,0.9391781977679539,22.392478715843364,12,12,0,,0.34758057326108277
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),54,3,sum,9.441279882909946,6.347669763533199,8.204851120317517,0.4601897239975698,25.369205121192515,12,12,0,,0.3426654249112057
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),55,3,sum,16.266680544009777,14.381643142439312,11.847009083472797,1.6316232805633288,41.10491917384814,12,12,0,,0.7288449661826335
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),56,3,sum,7.4220289322901065,4.8415920584697005,6.325145883629244,0.9843079545060708,20.49326780049801,12,12,0,,0.23083845969004435
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),57,3,sum,14.795530549930966,11.886404330848976,14.138316844201817,1.0055672414970567,55.51645939854178,12,12,0,,0.597746083506652
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),58,3,sum,12.854741320506022,10.357019680749605,12.749378615975601,1.3179544444262894,49.852373986045805,12,12,0,,0.5418092460382643
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),59,3,sum,13.019272542645174,9.469389215591082,9.28397564482098,1.0652598502855783,32.854032490778124,12,12,0,,0.5681266434616389
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),60,3,sum,9.137121607658772,8.039406832090508,7.0998985708651805,0.9730795004810252,27.31061720817557,12,12,0,,0.3418524145331033
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),61,3,sum,14.825181300969838,12.385161619741655,12.520743093287711,0.6918576803845269,38.98884227467433,12,12,0,,0.5258899685509436
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),62,3,sum,11.389353698815592,7.09696147048167,12.544279958468872,0.22031470673047723,36.80185197909072,12,12,0,,0.41652763759756223
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),63,3,sum,7.702831553013681,4.329686696720488,7.3213225007083755,0.04994706352741711,24.448542814067835,12,12,0,,0.2781103588606783
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),64,3,sum,12.957338649165266,12.497162346056081,9.498644172349715,0.8276555569036965,32.655424280987425,12,12,0,,0.5583297902211712
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),65,3,sum,14.715393325876432,12.95820149697267,8.075607021862744,4.575124498747789,33.38168254306188,12,12,0,,0.5444022289125114
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),66,3,sum,10.217758767934841,7.833485964277389,7.011465943258725,1.8389312140247227,24.425568180686103,12,12,0,,0.36690799359774195
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),67,3,sum,13.928711143159559,9.098294319272162,13.411996208129006,0.3055599847886452,47.03999543283829,12,12,0,,0.5431041943945709
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),68,3,sum,9.946578279508453,8.198809008446283,8.558917522272141,2.182004330688666,34.44772895850651,12,12,0,,0.27513461296029873
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),69,3,sum,14.173936031133522,13.585470242077175,6.455479106337159,5.34220133392064,26.740489122916234,12,12,0,,0.4479265789484271
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),70,3,sum,7.208059410354892,4.837000744810645,8.301824604534296,0.8458726035143592,32.81405291838969,12,12,0,,0.3172715383158286
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),71,3,sum,12.853343602561898,7.4073465954576765,14.137024789509661,0.5320463788633025,53.38793278638102,12,12,0,,0.5421701656411924
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),72,3,sum,14.151173259950186,10.957915145384597,9.072000847381435,4.340966971612755,33.08004688421159,12,12,0,,0.5246759443323458
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),73,3,sum,6.943114064008483,8.224261994076421,4.792653774546613,0.7371844657489263,13.385413106023433,12,12,0,,0.291070380739483
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),74,3,sum,13.550754109165581,6.7440815244139225,12.258188906970135,0.667050410851084,41.184519599740966,12,12,0,,0.6270737957518933
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),75,3,sum,9.850601721880865,8.849294821442296,9.541792998843638,0.09591875716735032,33.21628804452204,12,12,0,,0.346202297439342
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),76,3,sum,10.2307314449993,6.432659557063959,10.718716611714285,0.5774921001530565,34.418658105600805,12,12,0,,0.3500324932635624
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),77,3,sum,14.49793463900034,13.802646558126753,8.430268770637486,0.31027624919433855,31.51153106844986,12,12,0,,0.5521796088155636
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),78,3,sum,12.805944278584205,9.971484312103112,9.71119900392105,1.6496942077327077,33.6124857018453,12,12,0,,0.4705151852829581
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),79,3,sum,13.753550145016826,7.815084920348122,11.971636450408768,1.7779311195865843,34.039824613120715,12,12,0,,0.5234110195561479
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),80,3,sum,9.087467780715116,8.483041691750895,7.815203782871146,0.5662768525418228,29.684192642436006,12,12,0,,0.3043478953208418
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),81,3,sum,10.890960811497406,8.356334526832267,10.502350362312468,0.5755836143499867,40.060119185872374,12,12,0,,0.345146923561628
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),82,3,sum,5.847901410603961,4.415357906594693,5.1921404317744,1.6472849696727991,21.37079207045527,12,12,0,,0.20984285103242303
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),83,3,sum,11.744291430917984,10.1279660167444,7.940866571252438,1.5519102042697441,29.920824383798834,12,12,0,,0.393983005051453
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),84,3,sum,11.242560428633341,12.00213991268854,5.534845559964725,2.2096656606363827,18.220798499041134,12,12,0,,0.3758243513129859
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),85,3,sum,14.065568792572426,11.821246100490992,10.546563850030067,3.217865514365359,40.315747487703355,12,12,0,,0.49382702959767916
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),86,3,sum,11.314317911763164,7.480006969228674,9.369113686796487,0.48841629314799806,29.514595745117703,12,12,0,,0.3659939475936003
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),87,3,sum,11.036765839624158,10.69470656007379,8.312388666030584,1.507546274802159,33.89764627793941,12,12,0,,0.4628513332214365
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),88,3,sum,14.129526985879911,9.752940443248017,14.288993628436467,0.23553058584722955,43.92565746534357,12,12,0,,0.6201901419163246
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),89,3,sum,8.505013168506233,4.744347098706234,9.519883496643162,0.762718187983054,34.820518821118334,12,12,0,,0.2660849562243015
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),90,3,sum,10.677551656070818,8.040410230634494,8.688608600292506,0.689340296168788,30.268152495003463,12,12,0,,0.43046428646607343
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),91,3,sum,9.601302884754702,5.9764904835378445,8.780651815967627,0.9965387713321756,30.58557880634965,12,12,0,,0.35536870704400325
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),92,3,sum,12.263776404794333,8.280216002890887,10.547315326909846,1.4732405737509935,40.262300814407965,12,12,0,,0.4045047772113863
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),93,3,sum,9.115887915507713,6.47251507624905,11.665744412129765,0.36372763955330406,44.601802680838894,12,12,0,,0.422302527614774
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),94,3,sum,8.849467953523453,5.426638594918199,8.556347647625161,2.4439696753216884,33.24588763743463,12,12,0,,0.3067140290864187
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),95,3,sum,7.4266409420916375,4.828790661067199,5.853291745309968,1.0505436305989784,18.362774117643337,12,12,0,,0.24243122139540044
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),96,3,sum,8.504790367777467,3.819820056557222,9.759531649811057,0.27102856811742004,31.878806476039102,12,12,0,,0.35381091646858703
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),97,3,sum,9.349990962147077,4.858722373862375,11.938277192724241,0.11021044523663552,42.68442926692663,12,12,0,,0.3563014743067561
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),98,3,sum,12.088048568519133,8.99459117167698,9.154596085592878,0.06455799358000196,27.277774808842608,12,12,0,,0.5039090298004453
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),99,3,sum,10.372851024715327,7.028788084808193,9.086251453943401,0.22367568171031446,29.952541702813715,12,12,0,,0.4185745919526571
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),100,3,sum,12.00014263166795,10.686561722379167,5.502246371899693,2.074371468426711,21.933370549537987,12,12,0,,0.5472934608569076
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),101,3,sum,8.79305193743513,9.365164805009464,3.703954053245207,1.9002289504472298,14.348552496986084,12,12,0,,0.33750753823282237
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),102,3,sum,9.968627721072444,6.716109019318882,8.042889413668133,0.7298390754875703,23.64282717242099,12,12,0,,0.30899527049015174
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),103,3,sum,10.810879388277428,9.516865929824835,6.777111820113341,0.8653087376976708,25.810342833760384,12,12,0,,0.4588565538292546
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),104,3,sum,14.953056198477638,12.206760249091253,10.022460282627216,0.45052199177794683,31.132458250016203,12,12,0,,0.6212803464367014
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),105,3,sum,10.608644183687508,11.055593125426128,5.6940446980087485,1.029445053827548,18.143362023226018,12,12,0,,0.37991244690566933
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),106,3,sum,15.184775783720546,10.050726554891382,15.671111913951117,0.22017398603003105,48.81661317350153,12,12,0,,0.6566188106024675
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),107,3,sum,17.709294484086072,19.30904734918353,7.795947981004514,3.125010386013775,29.881520941663837,12,12,0,,0.6957881663845321
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),108,3,sum,10.45515042590026,12.070431264916486,6.665956483941822,0.3973185470629527,20.006236488304193,12,12,0,,0.49711366417089464
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),109,3,sum,17.315734948757484,14.664850221642643,11.485286132534629,1.5012691317677516,47.90529351121426,12,12,0,,0.6429855270480277
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),110,3,sum,10.464142131078694,10.238855908250112,8.802459278992766,0.2712089699063861,25.058544317866975,12,12,0,,0.4159905572986567
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),111,3,sum,12.402424909113558,11.390542456662489,8.852240547700584,1.0012640445942496,25.10150057664743,12,12,0,,0.5234329319346114
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),112,3,sum,8.623298883527944,6.302899650763753,6.597824111491764,0.030708362232650287,21.62009679895216,12,12,0,,0.36529924006189946
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),113,3,sum,13.144775245908235,10.617993041817616,11.960432464744267,1.0816779099977365,44.975715675687255,12,12,0,,0.535996233718755
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),114,3,sum,11.372746889635202,8.773842273763139,8.965580120409125,0.18792756721710624,30.644226668712033,12,12,0,,0.4432166801579724
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),115,3,sum,8.420479865640148,8.73356781163652,6.628535113110876,0.11441022436504297,25.248611058129164,12,12,0,,0.33931714235296484
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),116,3,sum,11.202093136050587,8.645089450303992,9.42795108171056,0.49496621725570467,27.96512833010179,12,12,0,,0.4464685561012179
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),117,3,sum,10.590475870434874,6.615761058856975,9.057652053069619,0.5972539748814463,26.83649364243311,12,12,0,,0.3964757225191175
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),118,3,sum,8.341291000249965,8.789053574804157,6.024131673447969,0.6558299428355794,17.60681667299098,12,12,0,,0.262294739842186
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),119,3,sum,12.434248373383229,8.077163433424872,8.148356860110608,2.898173736879832,25.40535431284756,12,12,0,,0.4841020983950837
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),120,3,sum,9.980242070661067,9.357718623728847,6.923125964943891,0.3304730185389456,20.27243819744791,12,12,0,,0.3669967056125752
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),121,3,sum,13.334902311058736,8.927655845750772,9.970348451916443,3.9137360582635994,34.47281023190986,12,12,0,,0.553094660430535
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),122,3,sum,10.1722412599189,5.340248225798238,10.894652030666132,0.18690375389739977,30.27933558296066,12,12,0,,0.4958557362872374
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),123,3,sum,11.698002641808593,8.420407846497717,9.631120755842234,0.9757974378845012,30.585525955990935,12,12,0,,0.4450422995213568
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),124,3,sum,11.234314043038475,7.462170267377516,11.694449519609522,0.06694441888330155,35.10199991408969,12,12,0,,0.5003142583230947
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),125,3,sum,7.823049281191781,4.048264200228044,6.715775929094244,1.0125852295391995,20.40621252123221,12,12,0,,0.2557238659959736
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),126,3,sum,9.85365844933999,7.072406136071043,10.757911116844259,0.24593153737303608,38.594370876980484,12,12,0,,0.40550517821290777
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),127,3,sum,11.178486728883188,9.502095077925937,5.926440707866272,3.0599775476630136,22.87577573964315,12,12,0,,0.5014727826310862
tfim_h0.5,"TFIM (J=1, h=0.5)",4,1,baseline,Baseline (HEA),128,3,sum,11.124655640370413,11.139084400748153,7.892468022385973,0.4752623509477936,29.114759592945404,12,12,0,,0.3761318646635614
